_id,from,to
69d400827dca6ba0935b70f7,SHF,TFU
69d400827dca6ba0935b70f8,SHF,TNA
69d400827dca6ba0935b70f9,SHF,WUX
69d400827dca6ba0935b70fa,SHF,LZG
69d400827dca6ba0935b70fb,SHF,SJW
69d400827dca6ba0935b70fc,SHF,SHE
69d400827dca6ba0935b70fd,SHG,ABL
69d400827dca6ba0935b70fe,SHI,OKA
69d400827dca6ba0935b70ff,SHI,HND
69d400827dca6ba0935b7100,SHI,ICN
69d400827dca6ba0935b7101,SHI,UKB
69d400827dca6ba0935b7102,SHI,RMQ
69d400827dca6ba0935b7103,SHI,TPE
69d400827dca6ba0935b7104,SHI,PUS
69d400827dca6ba0935b7105,SHJ,DAM
69d400827dca6ba0935b7106,SHJ,BKK
69d400827dca6ba0935b7107,SHJ,HKT
69d400827dca6ba0935b7108,SHJ,ADD
69d400827dca6ba0935b7109,SHJ,ATQ
69d400827dca6ba0935b710a,SHJ,MLE
69d400827dca6ba0935b710b,SHJ,TBS
69d400827dca6ba0935b710c,SHJ,VNS
69d400827dca6ba0935b710d,SHJ,GYD
69d400827dca6ba0935b710e,SHJ,KRK
69d400827dca6ba0935b710f,SHJ,IST
69d400827dca6ba0935b7110,SHJ,ATH
69d400827dca6ba0935b7111,SHJ,BGY
69d400827dca6ba0935b7112,SHJ,CNN
69d400827dca6ba0935b7113,SHJ,EBB
69d400827dca6ba0935b7114,SHJ,IDR
69d400827dca6ba0935b7115,SHJ,JIB
69d400827dca6ba0935b7116,SHJ,KBV
69d400827dca6ba0935b7117,SHJ,KUL
69d400827dca6ba0935b7118,SHJ,LKO
69d400827dca6ba0935b7119,SHJ,LYP
69d400827dca6ba0935b711a,SHJ,MUC
69d400827dca6ba0935b711b,SHJ,PRG
69d400827dca6ba0935b711c,SHJ,TRZ
69d400827dca6ba0935b711d,SHJ,VIE
69d400827dca6ba0935b711e,SHJ,WAW
69d400827dca6ba0935b711f,SHJ,WMI
69d400827dca6ba0935b7120,SHJ,BSZ
69d400827dca6ba0935b7121,SHJ,GOX
69d400827dca6ba0935b7122,SHJ,SPX
69d400827dca6ba0935b7123,SHJ,TUU
69d400827dca6ba0935b7124,SHJ,KBL
69d400827dca6ba0935b7125,SHJ,AJF
69d400827dca6ba0935b7126,SHJ,ALP
69d400827dca6ba0935b7127,SHJ,GIZ
69d400827dca6ba0935b7128,SHJ,KUF
69d400827dca6ba0935b7129,SHJ,STV
69d400827dca6ba0935b712a,SHJ,TZX
69d400827dca6ba0935b712b,SHJ,ZYL
69d400827dca6ba0935b712c,SHJ,AER
69d400827dca6ba0935b712d,SHJ,AYT
69d400827dca6ba0935b712e,SHJ,VGA
69d400827dca6ba0935b712f,SHJ,MCX
69d400827dca6ba0935b7130,SHJ,LGW
69d400827dca6ba0935b7131,SHL,AJL
69d400827dca6ba0935b7132,SHL,IMF
69d400827dca6ba0935b7133,SHL,IXT
69d400827dca6ba0935b7134,SHL,DEL
69d400827dca6ba0935b7135,SHO,JNB
69d400827dca6ba0935b7136,SHO,CPT
69d400827dca6ba0935b7137,SHO,DUR
69d400827dca6ba0935b7138,SHO,HRE
69d400827dca6ba0935b7139,SHO,LUN
69d400827dca6ba0935b713a,SHS,SZX
69d400827dca6ba0935b713b,SHS,CKG
69d400827dca6ba0935b713c,SHS,XIY
69d400827dca6ba0935b713d,SHS,PVG
69d400827dca6ba0935b713e,SHS,PKX
69d400827dca6ba0935b713f,SHS,CAN
69d400827dca6ba0935b7140,SHS,LHW
69d400827dca6ba0935b7141,SHS,HYN
69d400827dca6ba0935b7142,SHS,KWE
69d400827dca6ba0935b7143,SHS,KWL
69d400827dca6ba0935b7144,SHS,NNG
69d400827dca6ba0935b7145,SHS,XMN
69d400827dca6ba0935b7146,SHS,SHE
69d400827dca6ba0935b7147,SHS,SYX
69d400827dca6ba0935b7148,SHS,FOC
69d400827dca6ba0935b7149,SHS,TAO
69d400827dca6ba0935b714a,SHS,TSN
69d400827dca6ba0935b714b,SHS,ZUH
69d400827dca6ba0935b714c,SHS,YTY
69d400827dca6ba0935b714d,SHS,WNZ
69d400827dca6ba0935b714e,SHS,TYN
69d400827dca6ba0935b714f,SHS,TNA
69d400827dca6ba0935b7150,SHS,TFU
69d400827dca6ba0935b7151,SHS,HAK
69d400827dca6ba0935b7152,SHS,HGH
69d400827dca6ba0935b7153,SHS,NGB
69d400827dca6ba0935b7154,SHS,KMG
69d400827dca6ba0935b7155,SHV,CLT
69d400827dca6ba0935b7156,SHV,SFB
69d400827dca6ba0935b7157,SHV,VPS
69d400827dca6ba0935b7158,SHV,BNA
69d400827dca6ba0935b7159,SID,BRU
69d400827dca6ba0935b715a,SID,ORY
69d400827dca6ba0935b715b,SID,OPO
69d400827dca6ba0935b715c,SID,MXP
69d400827dca6ba0935b715d,SID,ZRH
69d400827dca6ba0935b715e,SID,DUS
69d400827dca6ba0935b715f,SID,CMN
69d400827dca6ba0935b7160,SID,BHX
69d400827dca6ba0935b7161,SID,BGY
69d400827dca6ba0935b7162,SID,BCN
69d400827dca6ba0935b7163,SID,BRS
69d400827dca6ba0935b7164,SID,AGA
69d400827dca6ba0935b7165,SID,EIN
69d400827dca6ba0935b7166,SID,TLS
69d400827dca6ba0935b7167,SID,SFL
69d400827dca6ba0935b7168,SID,VRN
69d400827dca6ba0935b7169,SID,MRS
69d400827dca6ba0935b716a,SID,NTE
69d400827dca6ba0935b716b,SID,NCL
69d400827dca6ba0935b716c,SID,BOD
69d400827dca6ba0935b716d,SID,LYS
69d400827dca6ba0935b716e,SID,LPA
69d400827dca6ba0935b716f,SID,GLA
69d400827dca6ba0935b7170,SID,FCO
69d400827dca6ba0935b7171,SID,EMA
69d400827dca6ba0935b7172,SID,DSS
69d400827dca6ba0935b7173,SIF,KTM
69d400827dca6ba0935b7174,SIG,CPX
69d400827dca6ba0935b7175,SIN,KNO
69d400827dca6ba0935b7176,SIN,KTI
69d400827dca6ba0935b7177,SIN,SFO
69d400827dca6ba0935b7178,SIN,TFU
69d400827dca6ba0935b7179,SIN,PQC
69d400827dca6ba0935b717a,SIN,CJU
69d400827dca6ba0935b717b,SIN,PKX
69d400827dca6ba0935b717c,SIN,PUS
69d400827dca6ba0935b717d,SIN,SAI
69d400827dca6ba0935b717e,SIN,LAX
69d400827dca6ba0935b717f,SIN,YIA
69d400827dca6ba0935b7180,SIN,BAH
69d400827dca6ba0935b7181,SIN,EWR
69d400827dca6ba0935b7182,SIN,JFK
69d400827dca6ba0935b7183,SIN,JJN
69d400827dca6ba0935b7184,SIN,LGW
69d400827dca6ba0935b7185,SIN,TNA
69d400827dca6ba0935b7186,SIN,XIY
69d400827dca6ba0935b7187,SIN,ADD
69d400827dca6ba0935b7188,SIN,ATQ
69d400827dca6ba0935b7189,SIN,CEI
69d400827dca6ba0935b718a,SIN,CTS
69d400827dca6ba0935b718b,SIN,CXR
69d400827dca6ba0935b718c,SIN,MAN
69d400827dca6ba0935b718d,SIN,SEA
69d400827dca6ba0935b718e,SIN,YVR
69d400827dca6ba0935b718f,SIN,BRU
69d400827dca6ba0935b7190,SIN,CGO
69d400827dca6ba0935b7191,SIN,CNS
69d400827dca6ba0935b7192,SIN,DYG
69d400827dca6ba0935b7193,SIN,HFE
69d400827dca6ba0935b7194,SIN,KHN
69d400827dca6ba0935b7195,SIN,MKZ
69d400827dca6ba0935b7196,SIN,OKA
69d400827dca6ba0935b7197,SIN,PDG
69d400827dca6ba0935b7198,SIN,SBW
69d400827dca6ba0935b7199,SIN,SHE
69d400827dca6ba0935b719a,SIN,VGA
69d400827dca6ba0935b719b,SIN,VIE
69d400827dca6ba0935b719c,SIN,ATH
69d400827dca6ba0935b719d,SIN,BBI
69d400827dca6ba0935b719e,SIN,GAU
69d400827dca6ba0935b719f,SIN,KJT
69d400827dca6ba0935b71a0,SIN,LBJ
69d400827dca6ba0935b71a1,SIN,NAN
69d400827dca6ba0935b71a2,SIN,NOU
69d400827dca6ba0935b71a3,SIN,SYX
69d400827dca6ba0935b71a4,SIN,UBN
69d400827dca6ba0935b71a5,SIN,WNZ
69d400827dca6ba0935b71a6,SIN,MCT
69d400827dca6ba0935b71a7,SIN,MED
69d400827dca6ba0935b71a8,SIR,PMI
69d400827dca6ba0935b71a9,SIS,JNB
69d400827dca6ba0935b71aa,SIT,KAE
69d400827dca6ba0935b71ab,SIT,KLW
69d400827dca6ba0935b71ac,SIT,SEA
69d400827dca6ba0935b71ad,SJC,LGB
69d400827dca6ba0935b71ae,SJC,PSP
69d400827dca6ba0935b71af,SJC,BWI
69d400827dca6ba0935b71b0,SJC,DAL
69d400827dca6ba0935b71b1,SJC,DTW
69d400827dca6ba0935b71b2,SJC,EUG
69d400827dca6ba0935b71b3,SJC,HOU
69d400827dca6ba0935b71b4,SJC,GEG
69d400827dca6ba0935b71b5,SJC,BNA
69d400827dca6ba0935b71b6,SJC,MLM
69d400827dca6ba0935b71b7,SJC,ZCL
69d400827dca6ba0935b71b8,SJC,PVR
69d400827dca6ba0935b71b9,SJC,BJX
69d400827dca6ba0935b71ba,SJD,SEA
69d400827dca6ba0935b71bb,SJD,AUS
69d400827dca6ba0935b71bc,SJD,MSP
69d400827dca6ba0935b71bd,SJD,HOU
69d400827dca6ba0935b71be,SJD,NLU
69d400827dca6ba0935b71bf,SJD,OAK
69d400827dca6ba0935b71c0,SJD,JFK
69d400827dca6ba0935b71c1,SJD,DTW
69d400827dca6ba0935b71c2,SJD,PDX
69d400827dca6ba0935b71c3,SJD,YYZ
69d400827dca6ba0935b71c4,SJD,MDW
69d400827dca6ba0935b71c5,SJD,ONT
69d400827dca6ba0935b71c6,SJD,SMF
69d400827dca6ba0935b71c7,SJD,MCI
69d400827dca6ba0935b71c8,SJD,LAS
69d400827dca6ba0935b71c9,SJD,VNY
69d400827dca6ba0935b71ca,SJD,QRO
69d400827dca6ba0935b71cb,SJD,BJX
69d400827dca6ba0935b71cc,SJD,YEG
69d400827dca6ba0935b71cd,SJD,SZX
69d400827dca6ba0935b71ce,SJD,PTY
69d400827dca6ba0935b71cf,SJD,FRA
69d400827dca6ba0935b71d0,SJD,HMO
69d400827dca6ba0935b71d1,SJD,TRC
69d400827dca6ba0935b71d2,SJD,MXL
69d400827dca6ba0935b71d3,SJD,YLW
69d400827dca6ba0935b71d4,SJD,YYJ
69d400827dca6ba0935b71d5,SJD,STL
69d400827dca6ba0935b71d6,SJD,BNA
69d400827dca6ba0935b71d7,SJD,YWG
69d400827dca6ba0935b71d8,SJD,BWI
69d400827dca6ba0935b71d9,SJD,YUL
69d400827dca6ba0935b71da,SJD,IND
69d400827dca6ba0935b71db,SJD,PBC
69d400827dca6ba0935b71dc,SJE,LCR
69d400827dca6ba0935b71dd,SJI,CRK
69d400827dca6ba0935b71de,SJJ,FRA
69d400827dca6ba0935b71df,SJJ,ZRH
69d400827dca6ba0935b71e0,SJJ,WAW
69d400827dca6ba0935b71e1,SJJ,BGY
69d400827dca6ba0935b71e2,SJJ,DOH
69d400827dca6ba0935b71e3,SJJ,TIA
69d400827dca6ba0935b71e4,SJJ,FMM
69d400827dca6ba0935b71e5,SJJ,DXB
69d400827dca6ba0935b71e6,SJJ,FCO
69d400827dca6ba0935b71e7,SJJ,STN
69d400827dca6ba0935b71e8,SJJ,RUH
69d400827dca6ba0935b71e9,SJJ,NRN
69d400827dca6ba0935b71ea,SJJ,KWI
69d400827dca6ba0935b71eb,SJJ,JED
69d400827dca6ba0935b71ec,SJJ,GOT
69d400827dca6ba0935b71ed,SJJ,FKB
69d400827dca6ba0935b71ee,SJJ,CRL
69d400827dca6ba0935b71ef,SJJ,ADB
69d400827dca6ba0935b71f0,SJJ,AYT
69d400827dca6ba0935b71f1,SJJ,BVA
69d400827dca6ba0935b71f2,SJJ,SKG
69d400827dca6ba0935b71f3,SJJ,OSL
69d400827dca6ba0935b71f4,SJJ,MCT
69d400827dca6ba0935b71f5,SJJ,LTN
69d400827dca6ba0935b71f6,SJJ,GRO
69d400827dca6ba0935b71f7,SJJ,BJV
69d400827dca6ba0935b71f8,SJJ,ORY
69d400827dca6ba0935b71f9,SJJ,ESB
69d400827dca6ba0935b71fa,SJJ,BER
69d400827dca6ba0935b71fb,SJK,GIG
69d400827dca6ba0935b71fc,SJL,MAO
69d400827dca6ba0935b71fd,SJO,ACO
69d400827dca6ba0935b71fe,SJO,LIO
69d400827dca6ba0935b71ff,SJO,MDE
69d400827dca6ba0935b7200,SJO,CUN
69d400827dca6ba0935b7201,SJO,HOU
69d400827dca6ba0935b7202,SJO,CTG
69d400827dca6ba0935b7203,SJO,SFO
69d400827dca6ba0935b7204,SJO,CDG
69d400827dca6ba0935b7205,SJO,YUL
69d400827dca6ba0935b7206,SJO,GDL
69d400827dca6ba0935b7207,SJO,UIO
69d400827dca6ba0935b7208,SJO,LGW
69d400827dca6ba0935b7209,SJO,GYE
69d400827dca6ba0935b720a,SJO,FRA
69d400827dca6ba0935b720b,SJO,AMS
69d400827dca6ba0935b720c,SJO,MTY
69d400827dca6ba0935b720d,SJO,BWI
69d400827dca6ba0935b720e,SJO,ZRH
69d400827dca6ba0935b720f,SJO,BNA
69d400827dca6ba0935b7210,SJO,LAS
69d400827dca6ba0935b7211,SJP,CNF
69d400827dca6ba0935b7212,SJP,REC
69d400827dca6ba0935b7213,SJP,BPS
69d400827dca6ba0935b7214,SJP,MCZ
69d400827dca6ba0935b7215,SJP,NAT
69d400827dca6ba0935b7216,SJU,MDE
69d400827dca6ba0935b7217,SJU,MSP
69d400827dca6ba0935b7218,SJU,RDU
69d400827dca6ba0935b7219,SJU,MAD
69d400827dca6ba0935b721a,SJU,DEN
69d400827dca6ba0935b721b,SJU,PVD
69d400827dca6ba0935b721c,SJU,HPN
69d400827dca6ba0935b721d,SJU,BUF
69d400827dca6ba0935b721e,SJU,ORF
69d400827dca6ba0935b721f,SJU,LAL
69d400827dca6ba0935b7220,SJU,ILG
69d400827dca6ba0935b7221,SJU,HVN
69d400827dca6ba0935b7222,SJU,RIC
69d400827dca6ba0935b7223,SJU,MDW
69d400827dca6ba0935b7224,SJU,USA
69d400827dca6ba0935b7225,SJU,YUL
69d400827dca6ba0935b7226,SJU,LGA
69d400827dca6ba0935b7227,SJU,STL
69d400827dca6ba0935b7228,SJU,HOU
69d400827dca6ba0935b7229,SJU,BNA
69d400827dca6ba0935b722a,SJU,AUS
69d400827dca6ba0935b722b,SJU,IND
69d400827dca6ba0935b722c,SJW,TFU
69d400827dca6ba0935b722d,SJW,KWE
69d400827dca6ba0935b722e,SJW,HAK
69d400827dca6ba0935b722f,SJW,MIG
69d400827dca6ba0935b7230,SJW,SWA
69d400827dca6ba0935b7231,SJW,BPE
69d400827dca6ba0935b7232,SJW,NNG
69d400827dca6ba0935b7233,SJW,JHG
69d400827dca6ba0935b7234,SJW,HLD
69d400827dca6ba0935b7235,SJW,CIF
69d400827dca6ba0935b7236,SJW,CDE
69d400827dca6ba0935b7237,SJW,NTG
69d400827dca6ba0935b7238,SJW,TGO
69d400827dca6ba0935b7239,SJW,ZUH
69d400827dca6ba0935b723a,SJW,XIL
69d400827dca6ba0935b723b,SJW,YIW
69d400827dca6ba0935b723c,SJW,YNJ
69d400827dca6ba0935b723d,SJW,YTY
69d400827dca6ba0935b723e,SJW,BAR
69d400827dca6ba0935b723f,SJW,HIA
69d400827dca6ba0935b7240,SJW,FUO
69d400827dca6ba0935b7241,SJW,HFE
69d400827dca6ba0935b7242,SJW,JJN
69d400827dca6ba0935b7243,SJW,DBC
69d400827dca6ba0935b7244,SJW,XNN
69d400827dca6ba0935b7245,SJW,YNZ
69d400827dca6ba0935b7246,SJW,ICN
69d400827dca6ba0935b7247,SJW,ZHA
69d400827dca6ba0935b7248,SJW,UCB
69d400827dca6ba0935b7249,SJW,UYN
69d400827dca6ba0935b724a,SJW,FOC
69d400827dca6ba0935b724b,SJW,WMT
69d400827dca6ba0935b724c,SJW,WDS
69d400827dca6ba0935b724d,SJW,YKH
69d400827dca6ba0935b724e,SJW,YIH
69d400827dca6ba0935b724f,SJW,GYS
69d400827dca6ba0935b7250,SJW,NDG
69d400827dca6ba0935b7251,SJW,TLQ
69d400827dca6ba0935b7252,SJW,SHF
69d400827dca6ba0935b7253,SJW,KRL
69d400827dca6ba0935b7254,SJW,LZO
69d400827dca6ba0935b7255,SJW,GYU
69d400827dca6ba0935b7256,SJW,VTE
69d400827dca6ba0935b7257,SJW,PUS
69d400827dca6ba0935b7258,SJW,HKG
69d400827dca6ba0935b7259,SKB,EIS
69d400827dca6ba0935b725a,SKB,BGI
69d400827dca6ba0935b725b,SKB,AXA
69d400827dca6ba0935b725c,SKB,DOM
69d400827dca6ba0935b725d,SKB,JFK
69d400827dca6ba0935b725e,SKB,STT
69d400827dca6ba0935b725f,SKB,UVF
69d400827dca6ba0935b7260,SKB,SVD
69d400827dca6ba0935b7261,SKB,YYZ
69d400827dca6ba0935b7262,SKB,SDQ
69d400827dca6ba0935b7263,SKB,EWR
69d400827dca6ba0935b7264,SKB,CLT
69d400827dca6ba0935b7265,SKB,ATL
69d400827dca6ba0935b7266,SKD,VKO
69d400827dca6ba0935b7267,SKD,IST
69d400827dca6ba0935b7268,SKD,ZIA
69d400827dca6ba0935b7269,SKD,SVO
69d400827dca6ba0935b726a,SKD,NQZ
69d400827dca6ba0935b726b,SKD,XIY
69d400827dca6ba0935b726c,SKD,UFA
69d400827dca6ba0935b726d,SKD,TLV
69d400827dca6ba0935b726e,SKD,ADB
69d400827dca6ba0935b726f,SKD,MRV
69d400827dca6ba0935b7270,SKD,DXB
69d400827dca6ba0935b7271,SKD,OVB
69d400827dca6ba0935b7272,SKD,GYD
69d400827dca6ba0935b7273,SKD,ALA
69d400827dca6ba0935b7274,SKD,AER
69d400827dca6ba0935b7275,SKD,KRR
69d400827dca6ba0935b7276,SKD,URC
69d400827dca6ba0935b7277,SKD,VVO
69d400827dca6ba0935b7278,SKG,BER
69d400827dca6ba0935b7279,SKG,TLV
69d400827dca6ba0935b727a,SKG,ZRH
69d400827dca6ba0935b727b,SKG,KRK
69d400827dca6ba0935b727c,SKG,JNX
69d400827dca6ba0935b727d,SKG,WAW
69d400827dca6ba0935b727e,SKG,JMK
69d400827dca6ba0935b727f,SKG,KGS
69d400827dca6ba0935b7280,SKG,KUT
69d400827dca6ba0935b7281,SKG,MLA
69d400827dca6ba0935b7282,SKG,ORY
69d400827dca6ba0935b7283,SKG,GVA
69d400827dca6ba0935b7284,SKG,BVA
69d400827dca6ba0935b7285,SKG,BTS
69d400827dca6ba0935b7286,SKG,MXP
69d400827dca6ba0935b7287,SKG,PRG
69d400827dca6ba0935b7288,SKG,ZAG
69d400827dca6ba0935b7289,SKG,MLO
69d400827dca6ba0935b728a,SKG,LCY
69d400827dca6ba0935b728b,SKG,POZ
69d400827dca6ba0935b728c,SKG,BRU
69d400827dca6ba0935b728d,SKG,BLQ
69d400827dca6ba0935b728e,SKG,BHX
69d400827dca6ba0935b728f,SKG,BCN
69d400827dca6ba0935b7290,SKG,PAS
69d400827dca6ba0935b7291,SKG,ADB
69d400827dca6ba0935b7292,SKG,DUB
69d400827dca6ba0935b7293,SKG,GOT
69d400827dca6ba0935b7294,SKG,FMM
69d400827dca6ba0935b7295,SKG,EIN
69d400827dca6ba0935b7296,SKG,TSF
69d400827dca6ba0935b7297,SKG,SJJ
69d400827dca6ba0935b7298,SKG,RMO
69d400827dca6ba0935b7299,SKG,CAI
69d400827dca6ba0935b729a,SKG,KVO
69d400827dca6ba0935b729b,SKG,RIX
69d400827dca6ba0935b729c,SKG,ZTH
69d400827dca6ba0935b729d,SKG,NCL
69d400827dca6ba0935b729e,SKG,BRS
69d400827dca6ba0935b729f,SKG,EDI
69d400827dca6ba0935b72a0,SKG,EVN
69d400827dca6ba0935b72a1,SKG,HEL
69d400827dca6ba0935b72a2,SKG,JSY
69d400827dca6ba0935b72a3,SKG,JTR
69d400827dca6ba0935b72a4,SKG,LBA
69d400827dca6ba0935b72a5,SKG,LHR
69d400827dca6ba0935b72a6,SKG,LUX
69d400827dca6ba0935b72a7,SKG,NAP
69d400827dca6ba0935b72a8,SKG,OSL
69d400827dca6ba0935b72a9,SKG,IAS
69d400827dca6ba0935b72aa,SKG,EMA
69d400827dca6ba0935b72ab,SKG,TSR
69d400827dca6ba0935b72ac,SKG,DBV
69d400827dca6ba0935b72ad,SKG,CLJ
69d400827dca6ba0935b72ae,SKG,BZO
69d400827dca6ba0935b72af,SKG,BWE
69d400827dca6ba0935b72b0,SKG,AMM
69d400827dca6ba0935b72b1,SKH,KTM
69d400827dca6ba0935b72b2,SKJ,CGK
69d400827dca6ba0935b72b3,SKO,LOS
69d400827dca6ba0935b72b4,SKP,FRA
69d400827dca6ba0935b72b5,SKP,WAW
69d400827dca6ba0935b72b6,SKP,ADB
69d400827dca6ba0935b72b7,SKP,BER
69d400827dca6ba0935b72b8,SKP,FKB
69d400827dca6ba0935b72b9,SKP,HAM
69d400827dca6ba0935b72ba,SKP,GOT
69d400827dca6ba0935b72bb,SKP,BTS
69d400827dca6ba0935b72bc,SKP,ARN
69d400827dca6ba0935b72bd,SKP,FDH
69d400827dca6ba0935b72be,SKP,ATH
69d400827dca6ba0935b72bf,SKP,BCN
69d400827dca6ba0935b72c0,SKP,STR
69d400827dca6ba0935b72c1,SKP,PRG
69d400827dca6ba0935b72c2,SKP,NUE
69d400827dca6ba0935b72c3,SKP,NAP
69d400827dca6ba0935b72c4,SKP,MLA
69d400827dca6ba0935b72c5,SKP,MAD
69d400827dca6ba0935b72c6,SKP,BRI
69d400827dca6ba0935b72c7,SKP,BVA
69d400827dca6ba0935b72c8,SKP,BLQ
69d400827dca6ba0935b72c9,SKP,AYT
69d400827dca6ba0935b72ca,SKP,GVA
69d400827dca6ba0935b72cb,SKP,VCE
69d400827dca6ba0935b72cc,SKP,TRF
69d400827dca6ba0935b72cd,SKP,BUD
69d400827dca6ba0935b72ce,SKP,LCA
69d400827dca6ba0935b72cf,SKP,OSL
69d400827dca6ba0935b72d0,SKP,ORY
69d400827dca6ba0935b72d1,SKP,LYS
69d400827dca6ba0935b72d2,SKP,MXP
69d400827dca6ba0935b72d3,SKP,BJV
69d400827dca6ba0935b72d4,SKP,ESB
69d400827dca6ba0935b72d5,SKT,AUH
69d400827dca6ba0935b72d6,SKT,DOH
69d400827dca6ba0935b72d7,SKT,KHI
69d400827dca6ba0935b72d8,SKT,MED
69d400827dca6ba0935b72d9,SKX,SVO
69d400827dca6ba0935b72da,SKX,AER
69d400827dca6ba0935b72db,SKX,MRV
69d400827dca6ba0935b72dc,SLA,EZE
69d400827dca6ba0935b72dd,SLA,NQN
69d400827dca6ba0935b72de,SLA,LIM
69d400827dca6ba0935b72df,SLA,PTY
69d400827dca6ba0935b72e0,SLA,ASU
69d400827dca6ba0935b72e1,SLA,VVI
69d400827dca6ba0935b72e2,SLA,ROS
69d400827dca6ba0935b72e3,SLC,MIA
69d400827dca6ba0935b72e4,SLC,SBA
69d400827dca6ba0935b72e5,SLC,SUN
69d400827dca6ba0935b72e6,SLC,DAL
69d400827dca6ba0935b72e7,SLC,IAD
69d400827dca6ba0935b72e8,SLC,FLL
69d400827dca6ba0935b72e9,SLC,HOU
69d400827dca6ba0935b72ea,SLC,TPA
69d400827dca6ba0935b72eb,SLC,AMS
69d400827dca6ba0935b72ec,SLC,CLE
69d400827dca6ba0935b72ed,SLC,CMH
69d400827dca6ba0935b72ee,SLC,KOA
69d400827dca6ba0935b72ef,SLC,LIM
69d400827dca6ba0935b72f0,SLC,LIT
69d400827dca6ba0935b72f1,SLC,MEX
69d400827dca6ba0935b72f2,SLC,MKE
69d400827dca6ba0935b72f3,SLC,OGG
69d400827dca6ba0935b72f4,SLC,PIT
69d400827dca6ba0935b72f5,SLC,RSW
69d400827dca6ba0935b72f6,SLC,WYS
69d400827dca6ba0935b72f7,SLC,XNA
69d400827dca6ba0935b72f8,SLC,LHR
69d400827dca6ba0935b72f9,SLC,YYZ
69d400827dca6ba0935b72fa,SLC,ICN
69d400827dca6ba0935b72fb,SLC,LGA
69d400827dca6ba0935b72fc,SLC,SDF
69d400827dca6ba0935b72fd,SLC,YEG
69d400827dca6ba0935b72fe,SLH,ZGU
69d400827dca6ba0935b72ff,SLI,UMB
69d400827dca6ba0935b7300,SLI,LVI
69d400827dca6ba0935b7301,SLK,JFK
69d400827dca6ba0935b7302,SLL,OHS
69d400827dca6ba0935b7303,SLL,RUH
69d400827dca6ba0935b7304,SLL,AUH
69d400827dca6ba0935b7305,SLL,COK
69d400827dca6ba0935b7306,SLL,DMM
69d400827dca6ba0935b7307,SLL,FCO
69d400827dca6ba0935b7308,SLL,KWI
69d400827dca6ba0935b7309,SLL,MXP
69d400827dca6ba0935b730a,SLL,VRN
69d400827dca6ba0935b730b,SLL,ZRH
69d400827dca6ba0935b730c,SLM,PMI
69d400827dca6ba0935b730d,SLM,LEI
69d400827dca6ba0935b730e,SLN,DEN
69d400827dca6ba0935b730f,SLN,ORD
69d400827dca6ba0935b7310,SLN,IAH
69d400827dca6ba0935b7311,SLP,MTY
69d400827dca6ba0935b7312,SLP,NLU
69d400827dca6ba0935b7313,SLP,ATL
69d400827dca6ba0935b7314,SLP,PVR
69d400827dca6ba0935b7315,SLP,SAT
69d400827dca6ba0935b7316,SLP,GDL
69d400827dca6ba0935b7317,SLP,MDW
69d400827dca6ba0935b7318,SLP,PBC
69d400827dca6ba0935b7319,SLU,PTP
69d400827dca6ba0935b731a,SLU,SXM
69d400827dca6ba0935b731b,SLV,DEL
69d400827dca6ba0935b731c,SLV,DHM
69d400827dca6ba0935b731d,SLW,NLU
69d400827dca6ba0935b731e,SLW,MTY
69d400827dca6ba0935b731f,SLW,CUN
69d400827dca6ba0935b7320,SLW,GDL
69d400827dca6ba0935b7321,SLY,SVO
69d400827dca6ba0935b7322,SLY,LED
69d400827dca6ba0935b7323,SLY,OMS
69d400827dca6ba0935b7324,SLY,HMA
69d400827dca6ba0935b7325,SLY,AER
69d400827dca6ba0935b7326,SLY,KZN
69d400827dca6ba0935b7327,SLY,MRV
69d400827dca6ba0935b7328,SLY,UFA
69d400827dca6ba0935b7329,SLZ,REC
69d400827dca6ba0935b732a,SLZ,VCP
69d400827dca6ba0935b732b,SLZ,CGH
69d400827dca6ba0935b732c,SLZ,SSA
69d400827dca6ba0935b732d,SMA,LIS
69d400827dca6ba0935b732e,SMF,DAL
69d400827dca6ba0935b732f,SMF,GEG
69d400827dca6ba0935b7330,SMF,KOA
69d400827dca6ba0935b7331,SMF,DTW
69d400827dca6ba0935b7332,SMF,HOU
69d400827dca6ba0935b7333,SMF,BWI
69d400827dca6ba0935b7334,SMF,SBA
69d400827dca6ba0935b7335,SMF,BNA
69d400827dca6ba0935b7336,SMF,AUS
69d400827dca6ba0935b7337,SMF,STL
69d400827dca6ba0935b7338,SMF,YVR
69d400827dca6ba0935b7339,SMF,EUG
69d400827dca6ba0935b733a,SMF,MCO
69d400827dca6ba0935b733b,SMF,EWR
69d400827dca6ba0935b733c,SMF,BJX
69d400827dca6ba0935b733d,SMF,SJD
69d400827dca6ba0935b733e,SMF,MLM
69d400827dca6ba0935b733f,SMF,MCI
69d400827dca6ba0935b7340,SMF,LIH
69d400827dca6ba0935b7341,SMF,MEX
69d400827dca6ba0935b7342,SMF,YYZ
69d400827dca6ba0935b7343,SMF,PVR
69d400827dca6ba0935b7344,SMF,MIA
69d400827dca6ba0935b7345,SMF,ANC
69d400827dca6ba0935b7346,SMI,AMS
69d400827dca6ba0935b7347,SMI,PRG
69d400827dca6ba0935b7348,SMI,JKH
69d400827dca6ba0935b7349,SMI,ZRH
69d400827dca6ba0935b734a,SMI,VIE
69d400827dca6ba0935b734b,SMI,MXP
